customerID,Churn,Genero,Mayor a 65 Años,Casad@,Dependientes,Tiempo de cliente,Servicio de telefonia,Multiples lineas,Servicio de Internet,Seguridad en linea,Respaldo en linea,Proteccion del dispositivo,Soporte Premium,Suscripción por cable,Streaming Peliculas,Tipo de contrato,Facturacion en linea,Forma de pago,Cuenta mensual,Cuenta total,Cuenta diaria
0301-KOBTQ,False,male,False,False,False,32,True,False,no,False,False,False,False,False,False,two year,True,bank transfer (automatic),20.05,614.45,0.6683333333333333
0302-JOIVN,True,female,False,True,False,8,True,False,fiber optic,False,True,True,False,True,True,month-to-month,False,electronic check,101.15,842.9,3.371666666666667
0303-UNCIP,False,male,False,False,False,41,True,True,dsl,False,False,True,False,False,True,one year,False,mailed check,65.0,2531.8,2.1666666666666665
0303-WMMRN,False,male,False,False,False,5,True,False,no,False,False,False,False,False,False,month-to-month,True,mailed check,19.25,86.05,0.6416666666666667
0305-SQECB,False,female,False,False,True,11,False,False,dsl,True,False,False,True,False,False,one year,True,mailed check,36.05,402.6,1.2016666666666667
0306-JAELE,True,male,False,False,False,5,True,False,fiber optic,False,False,False,True,True,True,month-to-month,True,electronic check,96.1,453.4,3.203333333333333
0307-BCOPK,False,female,False,False,False,16,True,False,no,False,False,False,False,False,False,one year,False,mailed check,19.05,326.65,0.635
0308-GIQJT,False,male,True,False,False,71,True,True,fiber optic,False,True,False,True,True,True,one year,False,bank transfer (automatic),105.75,7382.85,3.525
0308-IVGOK,False,female,False,False,False,11,False,False,dsl,False,True,True,True,False,False,one year,True,credit card (automatic),40.4,422.6,1.3466666666666667
0310-MVLET,True,female,False,True,True,61,True,True,fiber optic,False,True,False,False,True,True,month-to-month,True,electronic check,99.15,6010.05,3.305
0310-SUCIN,False,female,False,True,False,71,True,False,dsl,True,True,True,True,True,True,one year,True,bank transfer (automatic),84.8,6046.1,2.8266666666666667
0310-VQXAM,False,male,False,False,False,9,True,False,no,False,False,False,False,False,False,month-to-month,False,mailed check,19.85,178.8,0.6616666666666667
0311-QYWSS,False,female,False,False,False,6,True,False,dsl,True,False,False,False,False,False,month-to-month,True,electronic check,49.45,314.6,1.6483333333333334
0311-UNPFF,True,female,False,False,False,26,True,False,fiber optic,False,False,False,False,True,True,month-to-month,True,bank transfer (automatic),88.8,2274.35,2.96
0314-TKOSI,False,female,False,False,False,6,True,False,dsl,True,True,False,False,False,False,month-to-month,False,mailed check,55.15,322.9,1.8383333333333334
0315-LVCRK,False,male,False,False,False,11,True,False,fiber optic,False,False,True,False,False,True,month-to-month,False,electronic check,84.8,888.75,2.8266666666666667
0318-QUUOB,True,male,False,True,False,1,True,False,fiber optic,False,False,False,False,True,False,month-to-month,True,electronic check,80.55,80.55,2.685
0318-ZOPWS,False,female,False,True,False,49,True,False,no,False,False,False,False,False,False,two year,True,bank transfer (automatic),20.15,973.35,0.6716666666666666
0319-QZTCO,False,female,False,True,True,3,True,False,dsl,False,True,False,False,True,False,month-to-month,True,credit card (automatic),58.7,168.6,1.9566666666666668
0320-DWVTU,False,female,False,False,False,53,True,False,fiber optic,True,True,True,True,False,True,two year,False,mailed check,99.5,5424.25,3.316666666666667
0320-JDNQG,True,male,False,True,True,23,True,False,fiber optic,True,False,False,True,True,True,month-to-month,True,electronic check,99.85,2331.3,3.328333333333333
0322-CHQRU,True,male,False,False,False,2,True,False,dsl,False,False,False,False,False,False,month-to-month,False,electronic check,45.35,89.5,1.5116666666666667
0322-YINQP,True,male,False,False,False,1,True,False,dsl,True,False,False,False,False,False,month-to-month,True,mailed check,48.55,48.55,1.6183333333333332
0323-XWWTN,False,male,False,False,True,3,True,True,no,False,False,False,False,False,False,two year,True,mailed check,26.4,121.25,0.88
0324-BRPCJ,True,female,True,True,False,68,True,True,fiber optic,False,True,False,False,True,True,month-to-month,True,electronic check,100.2,6851.65,3.3400000000000003
0325-XBFAC,True,male,False,False,False,8,True,False,fiber optic,False,False,True,False,True,True,month-to-month,True,electronic check,94.7,740.3,3.1566666666666667
0326-VDYXE,False,female,False,True,False,70,True,True,fiber optic,False,False,True,False,True,True,one year,True,electronic check,97.65,6982.5,3.2550000000000003
0327-WFZSY,False,male,False,True,True,39,True,True,fiber optic,False,False,True,False,True,True,one year,False,electronic check,100.0,3835.55,3.3333333333333335
0328-GRPMV,True,female,False,False,False,1,True,False,fiber optic,False,False,False,False,False,False,month-to-month,True,electronic check,70.1,70.1,2.3366666666666664
0328-IBUPK,False,female,False,True,True,51,False,False,dsl,True,False,False,True,False,False,two year,False,bank transfer (automatic),34.2,1782.0,1.1400000000000001
0329-GTIAJ,True,female,False,False,False,3,True,False,fiber optic,False,True,False,True,True,True,month-to-month,True,electronic check,97.9,315.3,3.2633333333333336
0330-BGYZE,False,male,False,True,False,60,True,True,fiber optic,False,True,True,False,True,True,one year,False,bank transfer (automatic),102.5,6157.6,3.4166666666666665
0330-IVZHA,True,female,False,True,False,5,True,False,fiber optic,False,False,False,False,False,False,month-to-month,False,electronic check,69.95,330.15,2.3316666666666666
0334-GDDSO,True,male,True,False,False,3,True,True,fiber optic,False,True,False,False,False,False,month-to-month,True,electronic check,81.35,233.7,2.7116666666666664
0334-ZFJSR,False,female,False,True,False,55,True,True,dsl,True,True,False,True,False,False,one year,True,credit card (automatic),66.05,3462.1,2.2016666666666667
0336-KXKFK,False,male,False,False,False,72,False,False,dsl,True,False,True,True,True,True,two year,True,credit card (automatic),61.2,4390.25,2.04
0336-PIKEI,False,male,True,True,False,72,True,False,dsl,True,True,True,True,True,False,two year,False,bank transfer (automatic),74.4,5360.75,2.48
0337-CNPZE,True,female,False,False,False,41,True,True,fiber optic,False,True,True,False,True,True,month-to-month,True,electronic check,106.3,4443.45,3.5433333333333334
0343-QLUZP,False,male,False,False,False,60,False,False,dsl,True,True,True,False,False,False,two year,False,bank transfer (automatic),39.6,2424.5,1.32
0345-HKJVM,True,female,False,False,False,6,True,False,fiber optic,False,False,False,False,True,True,month-to-month,False,electronic check,89.3,577.6,2.9766666666666666
0345-XMMUG,False,female,False,True,False,46,True,True,fiber optic,False,True,True,True,True,True,two year,True,credit card (automatic),108.9,4854.3,3.6300000000000003
0347-UBKUZ,False,female,False,False,False,15,True,False,no,False,False,False,False,False,False,month-to-month,False,mailed check,19.9,320.45,0.6633333333333333
0348-SDKOL,True,female,False,True,False,58,True,True,fiber optic,False,False,True,True,True,True,month-to-month,True,credit card (automatic),102.1,5885.4,3.4033333333333333
0354-VXMJC,False,male,False,True,True,23,True,False,no,False,False,False,False,False,False,two year,False,credit card (automatic),19.6,426.65,0.6533333333333334
0354-WYROK,True,female,True,True,True,31,True,False,fiber optic,False,False,True,True,True,True,month-to-month,True,electronic check,98.9,2911.3,3.296666666666667
0356-ERHVT,False,male,False,True,False,11,True,False,dsl,False,False,False,False,False,False,month-to-month,True,bank transfer (automatic),45.9,521.9,1.53
0356-OBMAC,False,female,True,False,False,56,True,True,fiber optic,False,True,True,True,True,False,two year,True,bank transfer (automatic),99.9,5706.3,3.33
0357-NVCRI,False,female,False,False,True,25,True,False,no,False,False,False,False,False,False,month-to-month,False,credit card (automatic),20.05,471.7,0.6683333333333333
0361-HJRDX,False,female,False,False,False,68,False,False,dsl,True,True,True,True,True,True,two year,False,credit card (automatic),64.35,4539.6,2.145
0362-RAOQO,False,female,False,False,False,40,True,False,no,False,False,False,False,False,False,two year,False,credit card (automatic),19.65,830.25,0.6549999999999999
0362-ZBZWJ,True,male,False,False,False,36,True,True,fiber optic,False,False,False,False,False,True,month-to-month,True,electronic check,84.9,3067.2,2.83
0363-QJVFX,True,male,False,False,False,32,True,True,fiber optic,True,True,False,True,True,True,month-to-month,True,credit card (automatic),108.15,3432.9,3.605
0363-SVHYR,False,male,False,True,True,71,True,True,dsl,True,True,True,True,True,True,two year,False,bank transfer (automatic),86.85,6263.8,2.895
0365-BZUWY,False,male,False,True,False,17,True,True,fiber optic,False,True,True,False,True,True,month-to-month,True,electronic check,102.55,1742.5,3.4183333333333334
0365-GXEZS,False,male,False,True,False,18,True,False,fiber optic,False,False,True,True,False,False,month-to-month,False,electronic check,78.2,1468.75,2.606666666666667
0365-TRTPY,False,female,False,False,False,37,True,True,fiber optic,True,True,True,False,False,False,month-to-month,False,bank transfer (automatic),91.2,3382.3,3.04
0366-NQSHS,False,male,False,False,False,2,True,False,no,False,False,False,False,False,False,month-to-month,False,mailed check,19.35,46.35,0.645
0369-ZGOVK,False,female,False,True,True,28,True,False,fiber optic,False,False,False,False,False,False,one year,True,bank transfer (automatic),70.4,1992.2,2.3466666666666667
0373-AIVNJ,False,male,False,False,False,9,False,False,dsl,True,True,True,False,False,False,one year,False,mailed check,39.55,373.0,1.3183333333333331
0374-AACSZ,False,female,False,False,False,1,True,False,dsl,True,False,False,False,False,False,month-to-month,False,electronic check,50.15,50.15,1.6716666666666666
0374-FIUCA,False,male,False,True,False,65,True,False,no,False,False,False,False,False,False,two year,True,credit card (automatic),20.4,1414.45,0.6799999999999999
0374-IOEGQ,False,female,False,False,False,3,True,False,dsl,False,False,False,False,False,False,month-to-month,False,electronic check,44.6,122.7,1.4866666666666668
0375-HVGXO,True,female,False,False,False,1,False,False,dsl,False,False,False,False,True,False,month-to-month,True,electronic check,34.7,34.7,1.1566666666666667
0376-OIWME,False,male,False,True,False,36,True,False,fiber optic,True,False,False,False,True,True,month-to-month,True,electronic check,93.6,3366.05,3.1199999999999997
0376-YMCJC,True,male,False,False,False,23,True,True,fiber optic,False,False,False,True,True,False,month-to-month,True,electronic check,90.6,1943.2,3.02
0377-JBKKT,False,male,False,True,True,22,True,False,dsl,True,True,False,True,False,False,month-to-month,True,mailed check,57.95,1271.8,1.9316666666666669
0378-CJKPV,False,female,False,True,False,72,True,True,fiber optic,True,True,True,True,True,True,two year,False,credit card (automatic),112.1,7965.95,3.7366666666666664
0378-NHQXU,True,female,False,True,True,17,True,True,fiber optic,False,False,True,False,True,False,month-to-month,False,electronic check,88.25,1460.65,2.941666666666667
0378-TOVMS,True,female,False,False,False,3,True,False,fiber optic,False,False,False,True,False,True,month-to-month,False,electronic check,85.8,272.2,2.86
0378-XSZPU,True,male,False,True,False,58,True,False,dsl,True,True,True,False,False,False,one year,False,credit card (automatic),60.3,3563.8,2.01
0379-DJQHR,False,male,False,True,True,67,True,False,dsl,True,True,True,False,True,True,two year,False,credit card (automatic),81.35,5398.6,2.7116666666666664
0380-NEAVX,False,male,True,False,False,34,True,False,fiber optic,False,True,True,False,True,True,one year,True,electronic check,99.85,3343.15,3.328333333333333
0380-ZCSBI,False,male,False,False,False,10,True,False,no,False,False,False,False,False,False,month-to-month,False,credit card (automatic),20.0,198.7,0.6666666666666666
0383-CLDDA,False,female,False,False,False,69,True,True,dsl,True,False,True,True,True,True,two year,True,credit card (automatic),85.35,5897.4,2.8449999999999998
0384-LPITE,False,male,False,False,False,40,False,False,dsl,True,True,True,False,True,True,one year,False,credit card (automatic),62.05,2511.55,2.0683333333333334
0384-RVBPI,False,male,False,False,False,20,True,False,dsl,True,False,True,False,False,True,month-to-month,False,credit card (automatic),64.4,1398.6,2.146666666666667
0386-CWRGM,False,female,False,True,True,46,True,False,no,False,False,False,False,False,False,two year,False,mailed check,19.4,967.85,0.6466666666666666
0388-EOPEX,True,female,False,True,False,2,True,False,fiber optic,True,False,False,False,False,False,month-to-month,True,electronic check,74.4,139.4,2.48
0390-DCFDQ,True,female,True,True,False,1,True,False,fiber optic,False,False,False,False,False,False,month-to-month,True,mailed check,70.45,70.45,2.3483333333333336
0392-BZIUW,False,female,False,True,False,72,True,True,fiber optic,True,False,True,False,True,True,two year,True,credit card (automatic),105.0,7589.8,3.5
0394-YONDK,False,male,False,True,True,70,True,True,no,False,False,False,False,False,False,two year,False,credit card (automatic),25.15,1790.15,0.8383333333333333
0396-HUJBP,False,female,False,False,False,2,True,False,no,False,False,False,False,False,False,month-to-month,False,mailed check,19.3,44.4,0.6433333333333333
0396-UKGAI,False,male,False,False,True,23,True,False,dsl,False,True,False,True,False,False,month-to-month,True,bank transfer (automatic),55.3,1284.2,1.8433333333333333
0396-YCHWO,False,male,False,True,False,36,True,True,fiber optic,False,False,False,False,True,True,month-to-month,True,electronic check,95.4,3474.2,3.18
0397-GZBBC,True,male,True,True,False,59,True,True,fiber optic,False,False,False,False,True,True,month-to-month,True,bank transfer (automatic),93.85,5574.75,3.128333333333333
0397-ZXWQF,False,male,False,False,False,67,True,False,no,False,False,False,False,False,False,two year,False,bank transfer (automatic),20.5,1430.95,0.6833333333333333
0401-WDBXM,False,male,False,True,True,72,True,True,fiber optic,True,False,True,False,True,True,two year,True,bank transfer (automatic),105.55,7542.25,3.518333333333333
0402-CQAJN,True,female,False,False,False,37,True,True,fiber optic,False,True,True,False,True,True,month-to-month,True,bank transfer (automatic),101.9,3545.35,3.396666666666667
